Date,open,high,low,close,volume,code,name
2025-02-10 00:00:00-05:00,24.437973703390703,24.76027450117136,24.18202863314289,24.52328872680664,39632700,PFE,辉瑞
2025-02-11 00:00:00-05:00,24.485369055660772,24.56120442779214,24.134629329517015,24.200986862182617,36593300,PFE,辉瑞
2025-02-12 00:00:00-05:00,24.153587465672338,24.286300716578054,23.859725638770048,24.144107818603516,31671600,PFE,辉瑞
2025-02-13 00:00:00-05:00,24.16306860588648,24.40005437307806,24.011397859528504,24.305259704589844,30612500,PFE,辉瑞
2025-02-14 00:00:00-05:00,24.39057438848209,24.485369055660772,24.144108977040673,24.200986862182617,33214600,PFE,辉瑞
2025-02-18 00:00:00-05:00,24.27682175964075,24.40005355892302,24.09671207632864,24.22942352294922,40499700,PFE,辉瑞
2025-02-19 00:00:00-05:00,24.238904367293667,24.570684808287503,24.172548640706488,24.542245864868164,37292400,PFE,辉瑞
2025-02-20 00:00:00-05:00,24.513808604598605,24.72235543110395,24.409534287316962,24.551725387573242,37139000,PFE,辉瑞
2025-02-21 00:00:00-05:00,24.542244082186844,25.186845621739533,24.504327301773177,24.93090057373047,54611500,PFE,辉瑞
2025-02-24 00:00:00-05:00,25.025696198182732,25.347996980339865,24.53276537746501,25.26268196105957,43823300,PFE,辉瑞
2025-02-25 00:00:00-05:00,25.329036464006823,25.62290009760564,25.15840824173183,25.34799575805664,43560100,PFE,辉瑞
2025-02-26 00:00:00-05:00,25.291120250183553,25.38591491449712,24.978299123589256,25.044654846191406,30103300,PFE,辉瑞
2025-02-27 00:00:00-05:00,24.92142361984735,25.1204907922198,24.655998915292873,24.741313934326172,28268300,PFE,辉瑞
2025-02-28 00:00:00-05:00,24.703396535744123,25.111012355657348,24.56120543318457,25.054136276245117,51531700,PFE,辉瑞
2025-03-03 00:00:00-05:00,24.99725882820799,25.499667483614896,24.618080164732305,24.88350486755371,54048600,PFE,辉瑞
2025-03-04 00:00:00-05:00,24.883504052764003,24.94038012719985,24.333697178396672,24.40953254699707,51315000,PFE,辉瑞
2025-03-05 00:00:00-05:00,24.36213547129831,24.817147670791535,24.324216883978327,24.589641571044922,37062400,PFE,辉瑞
2025-03-06 00:00:00-05:00,24.580163506433998,25.082572164359362,24.551724564113403,24.874025344848633,46998300,PFE,辉瑞
2025-03-07 00:00:00-05:00,25.025695114225908,25.49018697237868,24.81714830282807,25.338516235351562,54337700,PFE,辉瑞
2025-03-10 00:00:00-04:00,25.253202438354492,25.82196863368078,25.15840957918169,25.253202438354492,53013500,PFE,辉瑞
2025-03-11 00:00:00-04:00,25.186846070804815,25.234244307239248,24.523287033243367,24.637039184570312,44841400,PFE,辉瑞
2025-03-12 00:00:00-04:00,24.58964272740419,24.61807986117371,24.172547287558746,24.371614456176758,37331000,PFE,辉瑞
2025-03-13 00:00:00-04:00,24.419012351950894,24.712874181170054,24.200985891822413,24.26734161376953,36717900,PFE,辉瑞
2025-03-14 00:00:00-04:00,24.28630112272397,24.41901256779125,24.172547164053565,24.381093978881836,30298300,PFE,辉瑞
2025-03-17 00:00:00-04:00,24.40005635916861,24.788712904353627,24.257865248891317,24.693918228149414,32676900,PFE,辉瑞
2025-03-18 00:00:00-04:00,24.84558543378753,25.025695112012983,24.741312932126736,24.940380096435547,32958700,PFE,辉瑞
2025-03-19 00:00:00-04:00,24.959340739671173,25.120491132465915,24.72235497427055,24.8455867767334,42522700,PFE,辉瑞
2025-03-20 00:00:00-04:00,24.883503805193218,24.93090023207523,24.66547734864349,24.826627731323242,35378900,PFE,辉瑞
2025-03-21 00:00:00-04:00,24.76975243143354,25.139451470270863,24.65600027183589,24.911945343017578,349996500,PFE,辉瑞
2025-03-24 00:00:00-04:00,24.741313336952917,24.85506548754555,24.542244361329065,24.77923011779785,37944400,PFE,辉瑞
2025-03-25 00:00:00-04:00,24.798189834451424,24.836108423999775,24.182027218753653,24.21994400024414,47607600,PFE,辉瑞
2025-03-26 00:00:00-04:00,24.191507697898555,24.314739502051946,23.821808669322525,23.89764404296875,49487400,PFE,辉瑞
2025-03-27 00:00:00-04:00,23.888167100762455,23.916604236911933,23.537427354435607,23.708057403564453,51302000,PFE,辉瑞
2025-03-28 00:00:00-04:00,23.72701580830819,23.907123690681768,23.51846717473763,23.89764404296875,32352500,PFE,辉瑞
2025-03-31 00:00:00-04:00,23.508987706080504,24.10619286014381,23.328879822335136,24.020877838134766,53498100,PFE,辉瑞
2025-04-01 00:00:00-04:00,23.973480948899795,24.030357026465722,23.2435643559151,23.262523651123047,54444200,PFE,辉瑞
2025-04-02 00:00:00-04:00,23.224604773437104,23.452110888944645,23.04449508730526,23.414194107055664,41965000,PFE,辉瑞
2025-04-03 00:00:00-04:00,23.45211272005457,23.575346338945916,23.016059749966484,23.02553939819336,53501800,PFE,辉瑞
2025-04-04 00:00:00-04:00,22.693757884361737,22.845428632803856,21.755294450354402,21.77425193786621,80002600,PFE,辉瑞
2025-04-07 00:00:00-04:00,20.987458203346293,21.954360532382406,20.617760998503368,21.451950073242188,86106100,PFE,辉瑞
2025-04-08 00:00:00-04:00,21.707894489682495,21.793209504921723,20.323898567904415,20.703075408935547,72406000,PFE,辉瑞
2025-04-09 00:00:00-04:00,20.011079858894956,21.36663881094371,19.830970159684657,21.31924057006836,95954400,PFE,辉瑞
2025-04-10 00:00:00-04:00,21.101211122725182,21.11069076956891,19.992117754817194,20.466089248657227,72960700,PFE,辉瑞
2025-04-11 00:00:00-04:00,20.46609058134999,20.854747086962387,20.17222874228991,20.769432067871094,55078100,PFE,辉瑞
2025-04-14 00:00:00-04:00,20.930581549132633,21.072772638753783,20.731514385274583,20.9685001373291,61900900,PFE,辉瑞
2025-04-15 00:00:00-04:00,21.015897894196527,21.736334842991372,20.977979303600947,21.27184295654297,51814700,PFE,辉瑞
2025-04-16 00:00:00-04:00,21.31923720794637,21.49934687875271,20.807348943625353,20.892663955688477,37641200,PFE,辉瑞
2025-04-17 00:00:00-04:00,20.996938830492713,21.37611570034125,20.949542399783372,20.987459182739258,54073700,PFE,辉瑞
2025-04-21 00:00:00-04:00,20.97797715969387,21.01589574641425,20.73151357824232,20.892663955688477,32021000,PFE,辉瑞
2025-04-22 00:00:00-04:00,21.025378214789917,21.37611614873531,20.996939270933005,21.357158660888672,36052600,PFE,辉瑞
2025-04-23 00:00:00-04:00,21.59414437997455,21.859567289724417,21.082254240214727,21.224445343017578,50781000,PFE,辉瑞
2025-04-24 00:00:00-04:00,21.23392354924676,21.669978284034826,21.07277316152954,21.59414291381836,35009600,PFE,辉瑞
2025-04-25 00:00:00-04:00,21.58466323142347,21.906964006333645,21.309758884799802,21.72685432434082,35847700,PFE,辉瑞
2025-04-28 00:00:00-04:00,21.83112872560071,22.07759413142662,21.707895118658833,21.850086212158203,55888900,PFE,辉瑞
2025-04-29 00:00:00-04:00,21.64154076706498,22.864388226383074,21.290801026684903,22.55156707763672,98540200,PFE,辉瑞
2025-04-30 00:00:00-04:00,22.94022268203349,23.167728798542345,22.731674052523616,23.13928985595703,53941700,PFE,辉瑞
2025-05-01 00:00:00-04:00,23.035016419799746,23.063455363469775,22.56104487364701,22.68427848815918,46891700,PFE,辉瑞
2025-05-02 00:00:00-04:00,23.0160571557082,23.03501464196713,22.722193517972045,22.940221786499023,41685800,PFE,辉瑞
2025-05-05 00:00:00-04:00,22.94022248545501,22.987618914633167,22.6084420570343,22.62740135192871,40811800,PFE,辉瑞
2025-05-06 00:00:00-04:00,22.58948086957116,22.64635694143139,21.660497194270622,21.688934326171875,60872600,PFE,辉瑞
2025-05-07 00:00:00-04:00,21.793211881029414,21.88800655363708,21.537266807406105,21.60362434387207,48270500,PFE,辉瑞
2025-05-08 00:00:00-04:00,21.632060837208968,21.88800590322677,21.338198988109603,21.77425193786621,55669800,PFE,辉瑞
2025-05-09 00:00:00-04:00,21.745272360282257,21.832214955155248,21.503765561757422,21.523086547851562,39059800,PFE,辉瑞
2025-05-12 00:00:00-04:00,21.474782858533544,22.363527900147666,21.426482238602016,22.305566787719727,77480900,PFE,辉瑞
2025-05-13 00:00:00-04:00,22.122022009767555,22.199304110312788,21.725951014154404,22.093042373657227,41193200,PFE,辉瑞
2025-05-14 00:00:00-04:00,22.08338026060632,22.122020386768764,21.223614882248487,21.27191734313965,59394000,PFE,辉瑞
2025-05-15 00:00:00-04:00,21.445803856953052,21.83221435546875,21.339540278904764,21.83221435546875,51800100,PFE,辉瑞
2025-05-16 00:00:00-04:00,21.880514310680617,22.073720475331655,21.687309988580118,22.054399490356445,37786800,PFE,辉瑞
2025-05-19 00:00:00-04:00,21.967458724458517,22.247607502207995,21.870855634112125,22.218626022338867,31513700,PFE,辉瑞
2025-05-20 00:00:00-04:00,22.382848843178348,22.894843889225175,22.373188350700044,22.720958709716797,57047500,PFE,辉瑞
2025-05-21 00:00:00-04:00,22.67265713583334,22.682317628690225,22.257266998291016,22.257266998291016,42984700,PFE,辉瑞
2025-05-22 00:00:00-04:00,22.257266998291016,22.373189227472395,22.035079347683915,22.257266998291016,38602800,PFE,辉瑞
2025-05-23 00:00:00-04:00,22.170324800628208,22.59537543860994,22.102701349423683,22.527753829956055,35405400,PFE,辉瑞
2025-05-27 00:00:00-04:00,22.749940329866988,22.856203913850837,22.576056977735277,22.807903289794922,36155400,PFE,辉瑞
2025-05-28 00:00:00-04:00,22.807903369309397,22.836883006823697,22.324889756863545,22.39251136779785,36737200,PFE,辉瑞
2025-05-29 00:00:00-04:00,22.537413409536164,22.653337478637695,22.37318871979683,22.653337478637695,26091400,PFE,辉瑞
2025-05-30 00:00:00-04:00,22.682316055054546,22.81756110311738,22.37318767528318,22.69197654724121,56618600,PFE,辉瑞
2025-06-02 00:00:00-04:00,22.74028023377284,22.7595993766369,22.431149994790267,22.662996292114258,30443900,PFE,辉瑞
2025-06-03 00:00:00-04:00,22.58571372004754,22.74027975757741,22.27658533008889,22.556734085083008,37887100,PFE,辉瑞
2025-06-04 00:00:00-04:00,22.61469604677073,22.740280611501372,22.556734932114615,22.595375061035156,24500100,PFE,辉瑞
2025-06-05 00:00:00-04:00,22.643677349359162,22.643677349359162,22.29590697902453,22.334548950195312,33173600,PFE,辉瑞
2025-06-06 00:00:00-04:00,22.479451987593343,22.77891988504697,22.460131002583292,22.556734085083008,30426200,PFE,辉瑞
2025-06-09 00:00:00-04:00,22.64367695477878,23.319894855528528,22.62435596953007,23.155670166015625,42542600,PFE,辉瑞
2025-06-10 00:00:00-04:00,23.155669812917733,23.59038276163199,23.146009320440687,23.474458694458008,40439200,PFE,辉瑞
2025-06-11 00:00:00-04:00,23.50344033684543,23.851210698257624,23.493779844300583,23.648344039916992,38558700,PFE,辉瑞
2025-06-12 00:00:00-04:00,23.696646828034808,24.03475485899438,23.696646828034808,23.99611473083496,42465400,PFE,辉瑞
2025-06-13 00:00:00-04:00,23.947815164791187,24.102379369337868,23.629024420044164,23.706308364868164,46368400,PFE,辉瑞
2025-06-16 00:00:00-04:00,23.66766708667422,23.754609684600755,23.455141759826425,23.571063995361328,35102100,PFE,辉瑞
2025-06-17 00:00:00-04:00,23.445480109398886,23.493780731396328,23.097709734855318,23.18465232849121,40408800,PFE,辉瑞
2025-06-18 00:00:00-04:00,23.146009591456835,23.26193365998817,22.96246575989552,23.068727493286133,37076200,PFE,辉瑞
2025-06-20 00:00:00-04:00,23.184651643888692,23.27159423495732,22.962465841180226,23.155670166015625,63098100,PFE,辉瑞
2025-06-23 00:00:00-04:00,23.05906839031276,23.27159369547006,22.96246530885925,23.213632583618164,31959100,PFE,辉瑞
2025-06-24 00:00:00-04:00,23.319894726677703,23.571062005871443,23.290915091515327,23.484119415283203,34404200,PFE,辉瑞
2025-06-25 00:00:00-04:00,23.38751716128713,23.542083205352075,23.25227394559975,23.435819625854492,25603300,PFE,辉瑞
2025-06-26 00:00:00-04:00,23.493780283456896,23.60004386088596,23.339216084951303,23.4164981842041,31835300,PFE,辉瑞
2025-06-27 00:00:00-04:00,23.52276259878175,23.590384207715697,23.261934813564526,23.36819839477539,39528800,PFE,辉瑞
2025-06-30 00:00:00-04:00,23.38751670602783,23.551741397258848,23.300575956600202,23.4164981842041,44730900,PFE,辉瑞
2025-07-01 00:00:00-04:00,23.455138789174537,24.48878749744168,23.435817804848867,24.189319610595703,59259900,PFE,辉瑞
2025-07-02 00:00:00-04:00,24.27626077310635,24.498448411577673,24.17965953491505,24.459806442260742,36772100,PFE,辉瑞
2025-07-03 00:00:00-04:00,24.488789223882215,24.65301391712717,24.363204659462223,24.51776885986328,27104600,PFE,辉瑞
2025-07-07 00:00:00-04:00,24.498448556442206,24.66267324190923,24.2859214090434,24.382524490356445,34905900,PFE,辉瑞
2025-07-08 00:00:00-04:00,24.382527149755358,25.07806609448069,24.353545669435285,24.749618530273438,51275800,PFE,辉瑞
2025-07-09 00:00:00-04:00,24.817238770552834,24.96214247904527,24.479128889036733,24.691654205322266,38362200,PFE,辉瑞
2025-07-10 00:00:00-04:00,24.710974360206464,25.165006456229033,24.67233423243141,24.9041805267334,39499200,PFE,辉瑞
2025-07-11 00:00:00-04:00,24.778594970703125,24.846216573506936,24.55640917790475,24.778594970703125,34864400,PFE,辉瑞
2025-07-14 00:00:00-04:00,24.71097440687654,24.759275027324218,24.47912811213668,24.488788604736328,25918000,PFE,辉瑞
2025-07-15 00:00:00-04:00,24.479127034369338,24.57573011356201,23.69664559375459,23.773927688598633,54458000,PFE,辉瑞
2025-07-16 00:00:00-04:00,23.84154929126836,24.11203570194727,23.69664559375459,23.773927688598633,44218200,PFE,辉瑞
2025-07-17 00:00:00-04:00,23.658004841981153,23.938153601795193,23.619364713846796,23.74494743347168,47393900,PFE,辉瑞
2025-07-18 00:00:00-04:00,23.870531536333207,23.938154988950448,23.56140312314284,23.63868522644043,36309400,PFE,辉瑞
2025-07-21 00:00:00-04:00,23.754608521796612,23.812569636726828,23.435819625854492,23.435819625854492,33663400,PFE,辉瑞
2025-07-22 00:00:00-04:00,23.54208161812097,24.285921096801758,23.51310014133451,24.285921096801758,48091600,PFE,辉瑞
2025-07-23 00:00:00-04:00,24.517768468390233,24.662674016184315,24.392185748526018,24.498449325561523,42073300,PFE,辉瑞
2025-07-24 00:00:00-04:00,24.527428732584358,24.67233427902851,24.40184601389006,24.488788604736328,25672400,PFE,辉瑞
2025-07-25 00:00:00-04:00,24.537921938742198,24.537921938742198,24.193979789249664,24.361038208007812,35643400,PFE,辉瑞
2025-07-28 00:00:00-04:00,24.252941667714357,24.302075726258323,23.82055483001952,23.88934326171875,31096600,PFE,辉瑞
2025-07-29 00:00:00-04:00,23.88934378835677,23.90899816194531,23.515920061895635,23.8795166015625,38499800,PFE,辉瑞
2025-07-30 00:00:00-04:00,23.899170260574653,23.977785878234013,23.388167808616746,23.397994995117188,35649500,PFE,辉瑞
2025-07-31 00:00:00-04:00,23.191630611642136,23.427477473874454,22.739589386605346,22.886995315551758,62768300,PFE,辉瑞
2025-08-01 00:00:00-04:00,22.89681954009976,23.113013892631272,22.71010862116965,23.083532333374023,51332700,PFE,辉瑞
2025-08-04 00:00:00-04:00,23.034398078676258,23.27024492768527,22.995089333336022,23.122840881347656,57010700,PFE,辉瑞
2025-08-05 00:00:00-04:00,23.850035958894296,24.459306520947276,23.850035958894296,24.32172966003418,113955100,PFE,辉瑞
2025-08-06 00:00:00-04:00,24.252942797598774,24.282422484360865,23.447132204134174,23.515920639038086,65689200,PFE,辉瑞
2025-08-07 00:00:00-04:00,23.751766826934528,24.046574932206696,23.525747154602918,23.810728073120117,45494400,PFE,辉瑞
2025-08-08 00:00:00-04:00,23.86969169814034,24.18415418356867,23.741940141969916,24.154672622680664,36377000,PFE,辉瑞
2025-08-11 00:00:00-04:00,24.174326996606,24.488789482034328,24.105538562211585,24.154672622680664,38115700,PFE,辉瑞
2025-08-12 00:00:00-04:00,24.23328833812387,24.341385520788645,24.046575533796787,24.223461151123047,34402700,PFE,辉瑞
2025-08-13 00:00:00-04:00,24.32173078850369,24.76394482530509,24.311903601647632,24.72463607788086,40176500,PFE,辉瑞
2025-08-14 00:00:00-04:00,24.655846496953416,24.744289300198297,24.390518087218766,24.675500869750977,32514000,PFE,辉瑞
2025-08-15 00:00:00-04:00,24.783596468006532,24.862212085793338,24.537922428129743,24.704980850219727,31844800,PFE,辉瑞
2025-08-18 00:00:00-04:00,24.704980752776454,24.79342355673079,24.577231077255842,24.636192321777344,35623300,PFE,辉瑞
2025-08-19 00:00:00-04:00,24.704980846498415,24.989963632397767,24.665673974783022,24.881866455078125,29170500,PFE,辉瑞
2025-08-20 00:00:00-04:00,24.950655510124836,25.24546548990957,24.90152145066616,24.940828323364258,38111000,PFE,辉瑞
2025-08-21 00:00:00-04:00,24.97030986756761,25.442003585706395,24.931002994894826,25.294599533081055,37068100,PFE,辉瑞
2025-08-22 00:00:00-04:00,25.451830963621944,25.658198138322764,25.314254096717555,25.43217658996582,34560500,PFE,辉瑞
2025-08-25 00:00:00-04:00,25.432175783333722,25.442002969850094,24.675501165014786,24.704980850219727,32684200,PFE,辉瑞
2025-08-26 00:00:00-04:00,24.704981087137256,24.803251078899205,24.43965454602745,24.488788604736328,43938700,PFE,辉瑞
2025-08-27 00:00:00-04:00,24.577231077255842,24.73446231220929,24.419999842302396,24.636192321777344,31840300,PFE,辉瑞
2025-08-28 00:00:00-04:00,24.636192464043017,24.636192464043017,24.085883138528104,24.174325942993164,44306800,PFE,辉瑞
2025-08-29 00:00:00-04:00,24.252942606220046,24.44948072234546,24.085884176624102,24.331558227539062,37030000,PFE,辉瑞
2025-09-02 00:00:00-04:00,24.302076424555036,24.636193280418272,24.282422050835024,24.54775047302246,44725000,PFE,辉瑞
2025-09-03 00:00:00-04:00,24.449479136202935,24.68532785920373,24.292247903765166,24.361038208007812,30957600,PFE,辉瑞
2025-09-04 00:00:00-04:00,24.351212848404476,24.351212848404476,23.928653176650414,24.115365982055664,41695500,PFE,辉瑞
2025-09-05 00:00:00-04:00,24.144844766737556,24.459307243453082,24.085883520939447,24.449480056762695,34613200,PFE,辉瑞
2025-09-08 00:00:00-04:00,24.4691347765187,24.53792320998094,23.889343873988082,24.12519073486328,49242900,PFE,辉瑞
2025-09-09 00:00:00-04:00,24.125189877067598,24.361038603901193,24.085883005491446,24.282421112060547,32751300,PFE,辉瑞
2025-09-10 00:00:00-04:00,24.213632485637042,24.223459672037816,24.026921567054803,24.14484405517578,32975900,PFE,辉瑞
2025-09-11 00:00:00-04:00,24.174325514122152,24.429826736450195,24.11536427030619,24.429826736450195,36784100,PFE,辉瑞
2025-09-12 00:00:00-04:00,24.38069183552147,24.410173395848076,23.427477210425348,23.456958770751953,81378200,PFE,辉瑞
2025-09-15 00:00:00-04:00,23.57488165353944,23.70263320939148,23.270246355832995,23.555227279663086,50760200,PFE,辉瑞
2025-09-16 00:00:00-04:00,23.545399998268973,23.80090123460381,23.456959064868695,23.486438751220703,57010800,PFE,辉瑞
2025-09-17 00:00:00-04:00,23.565054035297752,23.96795932066746,23.486438415575474,23.63384246826172,46351600,PFE,辉瑞
2025-09-18 00:00:00-04:00,23.633842889530932,23.82055569257855,23.545400081473865,23.732112884521484,34419000,PFE,辉瑞
2025-09-19 00:00:00-04:00,23.830381626081735,23.830381626081735,23.407821981889136,23.61418914794922,86577600,PFE,辉瑞
2025-09-22 00:00:00-04:00,23.859864580207688,24.37086518333499,23.614190528463002,23.6240177154541,67863300,PFE,辉瑞
2025-09-23 00:00:00-04:00,23.682977971465615,23.93847919950373,23.63384203856741,23.71245765686035,38955200,PFE,辉瑞
2025-09-24 00:00:00-04:00,23.75176663529658,23.76159382197226,23.565053837147087,23.67315101623535,39669400,PFE,辉瑞
2025-09-25 00:00:00-04:00,23.67315029618702,23.73211154010351,23.171975037036493,23.19162940979004,56738300,PFE,辉瑞
2025-09-26 00:00:00-04:00,23.319380133878308,23.397995754087752,23.20145764073626,23.348861694335938,33374500,PFE,辉瑞
2025-09-29 00:00:00-04:00,23.378342298930527,23.447130729508228,23.230936377013553,23.43730354309082,39184300,PFE,辉瑞
2025-09-30 00:00:00-04:00,23.43730475747401,25.18650279483445,23.397996009767628,25.039098739624023,164867300,PFE,辉瑞
2025-10-01 00:00:00-04:00,25.520619393712767,26.9750111802223,25.137368479190027,26.73916244506836,150879900,PFE,辉瑞
2025-10-02 00:00:00-04:00,26.46400799859653,26.699854853054667,26.15937271254779,26.611412048339844,69684100,PFE,辉瑞
2025-10-03 00:00:00-04:00,26.72933630740507,27.210857200985867,26.572105071719267,26.896394729614258,70524000,PFE,辉瑞
2025-10-06 00:00:00-04:00,26.798124997181077,26.886567802400357,25.93335131822461,25.972660064697266,62945600,PFE,辉瑞
2025-10-07 00:00:00-04:00,25.96283374299463,26.1200649854348,25.599235323386573,25.8154296875,47744200,PFE,辉瑞
2025-10-08 00:00:00-04:00,25.96283259758491,26.041448215336686,25.18650173223495,25.235637664794922,48693300,PFE,辉瑞
2025-10-09 00:00:00-04:00,25.333908101400706,25.4518305929315,24.773769706424687,24.803251266479492,47278700,PFE,辉瑞
2025-10-10 00:00:00-04:00,24.822905255356904,24.98013649119202,24.19398031201645,24.351211547851562,64963900,PFE,辉瑞
2025-10-13 00:00:00-04:00,24.41017352046016,24.518270701198638,24.184153846501733,24.30207633972168,45356600,PFE,辉瑞
2025-10-14 00:00:00-04:00,24.22346043292907,24.36103917251728,24.056402007556695,24.09571075439453,42277000,PFE,辉瑞
2025-10-15 00:00:00-04:00,24.0662284399878,24.154671243256765,23.791072843779457,23.967958450317383,47729800,PFE,辉瑞
2025-10-16 00:00:00-04:00,24.01709524628601,24.184153672432032,23.79107369961018,23.810728073120117,44390000,PFE,辉瑞
2025-10-17 00:00:00-04:00,23.781248796962128,24.105538468086873,23.741940049264944,24.08588409423828,40101900,PFE,辉瑞
2025-10-20 00:00:00-04:00,24.14484533040329,24.30207657243164,24.085884083228716,24.26276969909668,35856800,PFE,辉瑞
2025-10-21 00:00:00-04:00,24.292248525205054,24.5280953798951,24.174326035032124,24.420000076293945,40726900,PFE,辉瑞
2025-10-22 00:00:00-04:00,24.36103998883675,24.49861685869084,24.19398155786638,24.29224967956543,48662900,PFE,辉瑞
